"Product","Status","5K Pricing","CPU","Architecture","Family/Core","Program Memory Size (Kbytes)","Program Memory Size (KWords)","Bootload capable","RAM (bytes)","EEPROM / HEF","I/O Pins","Pin count","Max. CPU Speed MHz","Peripheral Pin Select (PPS)","Vbat for battery backup","Brown-Out Reset (BOR)","Low Voltage Detection","Power On Reset (POR)","Internal Oscillator","Hardware RTCC","Watch Dog Timers (WDT)","# of Comparators","Operational Amplifier","# of A/D Converters","Total # of A/D channels","Max A/D Resolution (bits)","ADC Mode:Max A/D Sample Rate (ksps)","ADCC with Computation","Number of D/A Converters","Number of DAC outputs","Max D/A Resolution (bits)","Internal Voltage Reference (Bandgap)","Zero Cross detect","Slope Compensation / Programmable Ramp Generator","Data Signal Modulator (DSM)","CTMU","Max 8 Bit Digital Timers","Max 16 Bit Digital Timers","Signal Measurement Timer","Hardware Limit Timer","Stand alone PWM","Capture / Compare/PWM (CCP)","Enhanced Capture/Compare/PWM (ECCP)","Max # PWM outputs (including complementary outputs)","Number of PWM Time Bases","Max PWM Resolution (bits)","Quadrature Encoder Interface (QEI)","Angular Timer","Math Accelerator","UART","SPI™","I2C","Number of USB Modules","USB Speed","USB Active Clock Tuning","# of CAN Modules","CAN Transmit Buffers","CAN Receive Buffers","Ethernet","LIN","IrDA","Parallel Port","Windowed Watchdog Timer (WWDT)","CRC/Scan","Configurable Logic Cell Modules (CLC)","Complementary Waveform Generator (CWG) / Complementary Output Generator (COG)","Numerically Controlled Oscillator (NCO)","Programmable switched mode controller","Hardware Cap Voltage Divider ","Cap. Touch Channels","Segment LCD","Keeloq Hardware","Security, Encryption and Authentication ","JTAG","Temp. Range Min.","Temp. Range Max.","Operation Voltage Min.(V)","Operation Voltage Max.(V)","High Voltage Capable","Packages"
" AT91SAM7SE256","In Production ","$7.12","ARM7TDMI","32","AT91SAM7S","256","64","No","32768","0","88","144","48","Yes","No"," "," ","Yes","32Khz "," ","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","1","1","1","None","No","0","0","0","None"," ","Yes","EBI","No","No","0","0","0","0","No","0","0","No","No","Debug/Program/Boundary Scan","-40","85","3","3.6","No","144/LFBGA 128/LQFP"
" AT91SAM7SE32","In Production ","$4.77","ARM7TDMI","32","AT91SAM7S","32","8","No","8192","0","88","144","48","Yes","No"," "," ","Yes","32Khz "," ","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","1","1","1","None","No","0","0","0","None"," ","Yes","EBI","No","No","0","0","0","0","No","0","0","No","No","Debug/Program/Boundary Scan","-40","85","3","3.6","No","144/LFBGA 128/LQFP"
" AT91SAM7SE512","In Production ","$8.94","ARM7TDMI","32","AT91SAM7S","512","128","No","32768","0","88","144","48","Yes","No"," "," ","Yes","0 ","No","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","1","1","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","0","0","No","No","Debug/Program/Boundary Scan","-40","85","3","3.6","No","144/LFBGA 128/LQFP"
" AT91SAM7X128","In Production ","$5.34","ARM7TDMI","32"," ","128","32","No","32768","0","62","100","55","Yes","No"," "," ","Yes","32Khz "," ","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","2","1","1","Device","No","1","0","0","Ethernet AVB"," ","Yes","No","No","No","0","0","0","0","No","0","0","No","No","Debug/Program/Boundary Scan","-40","85","3","3.6","No","100/LQFP 100/TFBGA"
" AT91SAM7X256","In Production ","$6.59","ARM7TDMI","32"," ","256","64","No","65536","0","62","100","55","Yes","No"," "," ","Yes","32Khz "," ","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","2","1","1","Device","No","1","0","0","Ethernet AVB"," ","Yes","No","No","No","0","0","0","0","No","0","0","No","No","Debug/Program/Boundary Scan","-40","85","3","3.6","No","100/LQFP 100/TFBGA"
" AT91SAM7X512","In Production ","$9.59","ARM7TDMI","32"," ","512","128","No","131072","0","62","100","55","Yes","No"," "," ","Yes","32Khz "," ","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","2","1","1","Device","No","1","0","0","Ethernet AVB"," ","Yes","No","No","No","0","0","0","0","No","0","0","No","No","Debug/Program/Boundary Scan","-40","85","3","3.6","No","100/LQFP 100/TFBGA"
" AT91SAM7XC512","In Production ","Call for pricing","ARM7TDMI","32"," ","512","128","No","131072","0","62","100","55","Yes","No"," "," ","Yes","32Khz "," ","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","0","No","No","3","2","1","1","Device","No","1","0","0","Ethernet AVB"," ","Yes","No","No","No","0","0","0","0","No","0","0","No","Yes","Debug/Program/Boundary Scan","-40","85","3","3.6","No","Please call for package information"
" ATSAM3A4C","In Production ","$5.98","Cortex-M3","32","ATSAM3A","256","64","Yes","65536","0","63","100","84","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","12","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","4","0","0","2","No","No","4","4","2","1","None","No","2","0","0","None","Yes","Yes","No","No","No","0","0","0","0","No","31","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3A8C","In Production ","$5.98","Cortex-M3","32","ATSAM3A","512","128","Yes","98304","0","63","100","84","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","12","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","4","0","0","2","No","No","4","4","2","1","None","No","2","0","0","None","Yes","Yes","No","No","No","0","0","0","0","No","31","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3N00A","In Production ","$1.74","Cortex-M3","32","ATSAM3N","16","4","Yes","4096","0","34","48","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","3","2","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","17","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","48/LQFP 48/VQFN"
" ATSAM3N00B","In Production ","$1.87","Cortex-M3","32","ATSAM3N","16","4","Yes","4096","0","47","64","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","10","10","384","No","1","1","10","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3N0A","In Production ","$1.74","Cortex-M3","32","ATSAM3N","32","8","Yes","8192","0","34","48","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","8","10","384","No","1","0","0","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","3","2","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","17","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","48/LQFP 48/VQFN"
" ATSAM3N0B","In Production ","$1.87","Cortex-M3","32","ATSAM3N","32","8","Yes","8192","0","47","64","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","10","10","384","No","0","1","10","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3N0C","In Production ","$2.10","Cortex-M3","32","ATSAM3N","32","8","Yes","8192","0","79","100","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","10","384","No","1","1","10","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","4","3","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3N1A","In Production ","$1.74","Cortex-M3","32","ATSAM3N","64","16","Yes","8192","0","34","48","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","8","10","384","No","0","0","0","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","3","2","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","17","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","48/LQFP 48/VQFN"
" ATSAM3N1B","In Production ","$1.87","Cortex-M3","32","ATSAM3N","64","16","Yes","8192","0","47","64","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","10","10","384","No","1","1","10","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3N1C","In Production ","$2.10","Cortex-M3","32","ATSAM3N","64","16","Yes","8192","0","79","100","48","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","10","384","No","1","1","10","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","4","3","2","0","None","No","0","0","0","None","No","Yes","No","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3S1A","In Production ","$2.00","Cortex-M3","32","ATSAM3S","64","16","Yes","16384","0","34","48","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","8","12","1000","No","0","0","0","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","3","2","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","17","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","48/LQFP 48/VQFN"
" ATSAM3S1B","In Production ","$2.05","Cortex-M3","32","ATSAM3S","64","16","Yes","16384","0","47","64","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","10","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3S1C","In Production ","$2.26","Cortex-M3","32","ATSAM3S","64","16","Yes","16384","0","79","100","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","15","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","EBI","No","Yes","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3S2A","In Production ","$2.70","Cortex-M3","32","ATSAM3S","128","32","Yes","32768","0","34","48","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","8","12","1000","No","0","0","0","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","3","2","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","17","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","48/LQFP 48/VQFN"
" ATSAM3S2B","In Production ","$2.79","Cortex-M3","32","ATSAM3S","128","32","Yes","32768","0","47","64","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","10","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3S2C","In Production ","$2.95","Cortex-M3","32","ATSAM3S","128","32","Yes","32768","0","79","100","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","15","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","EBI","No","Yes","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3S4A","In Production ","$3.29","Cortex-M3","32","ATSAM3S","256","64","Yes","49152","0","34","48","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","8","12","1000","No","0","0","0","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","3","2","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","17","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","48/LQFP 48/VQFN"
" ATSAM3S4B","In Production ","$3.47","Cortex-M3","32","ATSAM3S","256","64","Yes","49152","0","47","64","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","10","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3S4C","In Production ","$3.68","Cortex-M3","32","ATSAM3S","256","64","Yes","49152","0","79","100","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","15","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","EBI","No","Yes","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3S8B","In Production ","$4.11","Cortex-M3","32","ATSAM3S","512","128","Yes","65536","0","47","64","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","10","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3S8C","In Production ","$4.36","Cortex-M3","32","ATSAM3S","512","128","Yes","65536","0","79","100","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","15","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","EBI","No","Yes","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3SD8B","In Production ","$4.52","Cortex-M3","32","ATSAM3S","512","128","Yes","65536","0","47","64","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","10","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","1","No","No","4","3","2","1","None","No","0","0","0","None","No","Yes","No","No","Yes","0","0","0","0","No","23","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","64/LQFP 64/VQFN"
" ATSAM3SD8C","In Production ","$4.79","Cortex-M3","32","ATSAM3S","512","128","Yes","65536","0","79","100","64","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","1","15","12","1000","No","1","2","12","Yes","No","0"," ","No","0","6","0","0","0","0","0","4","0","0","2","No","No","5","4","2","1","None","No","0","0","0","None","No","Yes","EBI","No","Yes","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3U1C","In Production ","$2.34","Cortex-M3","32","ATSAM3U","64","16","Yes","20480","0","57","100","96","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","2","8","12","1000","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","1","No","No","4","4","1","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","28","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3U1E","In Production ","$3.92","Cortex-M3","32","ATSAM3U","64","16","Yes","20480","0","96","144","96","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","2","16","12","1000","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","1","No","No","5","5","2","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","144/LQFP 144/LFBGA"
" ATSAM3U2C","In Production ","$3.33","Cortex-M3","32","ATSAM3U","128","32","Yes","36864","0","57","100","96","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","2","8","12","1000","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","1","No","No","4","4","1","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","28","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3U2E","In Production ","$4.21","Cortex-M3","32","ATSAM3U","128","32","Yes","36864","0","96","144","96","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","2","16","12","1000","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","1","No","No","5","5","2","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","144/LQFP 144/LFBGA"
" ATSAM3U4C","In Production ","$4.05","Cortex-M3","32","ATSAM3U","256","64","Yes","51200","0","57","100","96","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","2","8","12","1000","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","1","No","No","4","4","1","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","28","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3U4E","In Production ","$4.89","Cortex-M3","32","ATSAM3U","256","64","Yes","51200","0","96","144","96","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","2","16","12","1000","No","0","0","0","Yes","No","0"," ","No","0","3","0","0","0","0","0","4","0","0","1","No","No","5","5","2","1","None","No","0","0","0","None","No","Yes","EBI","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","144/LQFP 144/LFBGA"
" ATSAM3X4C","In Production ","$2.03","Cortex-M3","32","ATSAM3X","256","64","Yes","65536","0","63","100","84","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","12","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","4","0","0","2","No","No","4","4","2","1","None","No","2","0","0","Ethernet AVB","Yes","Yes","No","No","No","0","0","0","0","No","31","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA 44/VQFN"
" ATSAM3X4E","In Production ","$6.99","Cortex-M3","32","ATSAM3X","256","64","Yes","65536","0","103","144","84","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","12","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","8","0","0","2","No","No","5","4","2","1","None","No","2","0","0","Ethernet AVB","Yes","Yes","EBI","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","144/LQFP 144/LFBGA"
" ATSAM3X8C","In Production ","$5.98","Cortex-M3","32","ATSAM3X","512","128","Yes","98304","0","63","100","84","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","12","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","4","0","0","2","No","No","4","4","2","1","None","No","2","0","0","Ethernet AVB","Yes","Yes","No","No","No","0","0","0","0","No","31","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
" ATSAM3X8E","In Production ","$6.84","Cortex-M3","32","ATSAM3X","512","128","Yes","98304","0","103","144","84","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","0","0","1","16","12","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","8","0","0","2","No","No","5","4","2","1","None","No","2","0","0","Ethernet AVB","Yes","Yes","EBI","No","No","0","0","0","0","No","32","0","No","No","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","144/LQFP 144/LFBGA"
" ATSAM4E16C","In Production ","$5.20","Cortex-M4","32","ATSAM4E","1024","256","Yes","131072","0","79","100","120","Yes","No"," "," ","Yes","4,8,12Mhz,32Khz ","Yes","No","1","0","2","10","16","1000","No","1","2","12","Yes","No","0"," ","No","0","0","0","0","0","0","0","4","0","0","1","No","No","4","3","2","1","None","No","1","0","0","Ethernet AVB","No","Yes","No","No","No","0","0","0","0","No","32","0","No","Yes","Debug/Program/Boundary Scan","-40","85","1.62","3.6","No","100/LQFP 100/TFBGA"
